Age;predMAT.fit...1.;predMAT.SEP.boot...1.;predMAT.fit...1..1;predMAT.SEP.boot...1..1;predMAT.fit...1..2;predMAT.SEP.boot...1..2;predMAT.fit...1..3;predMAT.SEP.boot...1..3
54,96862322;1,133326181;3,04453818;857,1388018;223,1809451;13,59271107;2,732049124;-10,37979715;4,715743394
55,50209587;2,307118206;3,675427224;869,4898772;236,1247313;13,7534937;3,106497382;-8,190731806;5,355093208
56,03598842;4,516384009;3,547682394;870,8354566;230,6196802;15,19690971;3,059512795;-5,018942726;4,909134778
58,0650184;4,374969302;3,693121558;903,3252644;273,7777858;15,88328286;3,130085921;-6,789010642;4,934822794
56,3614379;4,952160394;3,335166013;1031,184788;273,0271397;14,50624547;2,917366628;-2,822580039;5,186093767
55,89371826;3,571756513;2,970983693;950,8931052;251,9328313;15,01183636;2,550946427;-7,135442591;5,118212182
55,46197936;3,1850009;3,09221734;934,1428858;241,6813605;14,22249123;2,842506451;-6,942588296;5,060092723
56,27285718;3,418304235;3,309142914;907,4279844;251,8073435;14,20499921;3,005591982;-5,19598518;4,914670462
55,87524362;2,410443295;3,289722914;918,9246167;239,3274151;14,15133229;2,960965579;-7,069983178;4,960424839
56,62074618;4,958779425;3,205168711;881,7779183;243,8805425;15,74226241;2,817142431;-5,89221124;5,245539547
58,72857294;3,932787612;3,294782563;980,9858645;266,1990422;14,34037497;2,7069918;-5,29154229;5,496061499
56,46215079;6,109197108;3,410034473;944,2784269;247,2435841;16,02596255;2,902168511;-1,814135607;5,152038721
58,6303921;5,080839883;3,456256291;995,9379232;251,560339;15,67535433;2,865276264;-4,683909509;5,117748382
56,75606125;3,921914872;3,039411834;1004,163972;257,3531644;14,04848782;2,750467075;-5,073664723;5,292753866
57,50335975;6,032433985;3,508673757;932,3889141;251,8453063;16,0131548;3,01434074;-2,698378693;5,154958607
56,6511466;5,374465334;3,280956268;875,2274122;235,7103229;16,4095504;2,963978805;-3,784685512;4,720421042
59,2389995;5,450787094;3,27631407;1054,676497;274,2912546;15,3976589;2,880967165;-2,497890756;5,023116526
56,85334175;6,235797204;2,943939738;987,9408233;249,9156939;16,13323581;2,836647886;-2,613368674;4,518517209
57,53721846;3,575353527;3,022214504;864,9440927;227,5311561;14,6048932;2,726162605;-5,504942868;4,579116789
57,0842988;5,424586481;3,327130993;847,8811293;239,4947555;16,76807467;2,958279235;-4,273750739;4,873414261
57,30217163;3,837448035;3,323932313;857,4671396;244,2043446;15,26393617;2,984928254;-6,95232099;4,817549952
57,55453652;4,485411892;3,236093088;812,37478;221,3497703;15,15859458;2,88998479;-4,969911996;4,660866981
57,20646392;1,796278701;3,178799056;967,9998242;247,3863254;13,86168378;2,774166738;-8,043390649;5,059299755
59,9535967;3,119265722;3,246756598;948,1825267;263,0688148;14,78669334;2,741412604;-7,726363987;4,777711842
60,00463935;3,047837776;3,265439073;938,0110251;269,6013875;15,20193643;2,758774083;-8,920172482;5,006781228
60,05568201;2,694196432;3,158730905;970,3579122;267,2871982;13,72463226;2,609942526;-7,05530213;4,530326774
57,26634305;1,382678361;2,960581985;963,9731933;259,4803349;13,90442265;2,649202939;-8,920514793;4,940296307
60,15776732;3,858915401;2,975017407;868,6718001;228,4219943;16,13590523;2,441117531;-7,804575896;4,348428617
60,25985264;3,918560597;2,893564823;849,8316134;239,1372915;15,93276438;2,505324371;-7,393073217;4,135757927
57,38078243;4,193368193;2,808998357;805,527599;233,2203293;16,41612554;2,554179216;-7,20489562;4,429444601
60,46402326;3,999005563;3,000471494;887,3218684;242,0583488;15,59898613;2,505897653;-7,071222296;4,283778875
60,56610858;5,535604405;2,900644483;869,603108;250,3620521;17,07354567;2,53158127;-5,422409689;4,133310208
60,61715123;5,372186787;2,768861172;894,6672716;251,0319708;17,07742021;2,405842157;-6,07979869;4,003921939
60,66819389;5,992511582;2,832752869;983,4161136;272,2890336;17,34529444;2,429937375;-5,264975957;4,024529946
60,87236452;6,514340176;2,825226149;1075,454297;300,8437543;17,92719888;2,440760915;-4,43114948;4,036950414
60,97444983;7,046920595;2,888600613;1057,045274;286,424938;17,91715084;2,548432099;-4,060903488;4,150257787
61,07653515;8,439846555;2,882015457;1067,481882;257,1159011;18,69837698;2,611325671;-1,041390055;4,028085562
61,1275778;8,728666619;2,935063388;1208,883212;295,3710253;19,38035572;2,676746323;-1,6694718;4,105330928
61,38279109;9,074901264;2,847785241;1137,068583;285,2972185;19,32562081;2,680734829;-0,873057145;4,079541714
61,63800437;8,638275615;2,821598251;1057,294283;256,8638033;18,86768557;2,580745587;-1,000048519;3,995340279
61,89321765;8,784649977;2,83695441;1146,667146;263,2025722;18,43406339;2,5828487;-0,319072945;4,086304348
62,09738828;8,747793153;2,858964863;1080,302946;263,8727567;18,77894752;2,558789268;-1,209499241;4,031171009
62,14843094;8,559186664;2,864995912;1110,085966;263,4956869;18,4577128;2,575314457;-0,276247308;4,01527366
62,40364422;9,203354439;2,809918341;1119,418993;264,249246;18,30640562;2,55662349;0,534824367;3,911291135
62,60781485;7,932544289;3,210484839;1098,39509;269,7099948;17,55142322;2,784040944;-1,161862101;4,303274597
59,72524625;3,810343478;3,163707612;900,0799056;249,8302657;16,34017668;2,72340396;-6,10993262;5,229847636
57,82905196;4,024764988;3,210893099;672,6232165;216,2847234;17,55234574;2,875727401;-8,185348973;5,927593073
63,11824142;3,49550559;3,304664895;1025,723129;262,3117007;15,15864409;2,805298569;-7,139596589;4,597267071
59,32785894;3,477196503;3,316420379;798,613487;247,8926526;16,39577252;3,014636989;-8,691921981;5,304489388
60,67584965;5,037643962;3,287465438;886,3925537;255,7346245;16,87456149;3,042306979;-5,517078088;4,796158978
59,37007252;5,565892156;2,99906051;686,1429025;204,2472348;17,87969507;2,684261367;-6,080683504;4,869127167
59,63179539;6,03932081;3,251370199;660,6468219;204,3404161;19,07442101;2,786741966;-5,850595835;5,47896269
63,93492392;2,472388819;2,893776547;811,2590765;235,2004622;15,46204368;2,548992645;-9,8784876;4,346344354
64,13909455;3,059449229;3,037289791;785,8278237;240,4780982;15,56296077;2,604617353;-8,223026717;4,30101216
64,19013721;3,429061358;2,948207977;870,4262646;227,9154574;15,25305478;2,504128126;-7,567826765;4,093383126
64,44535049;4,014839717;2,831222876;836,6436959;241,2636141;16,54524765;2,404375021;-7,832534031;4,166119982
61,00885949;3,347870628;2,799429553;785,1968604;221,5350404;15,61034818;2,519934132;-7,198185127;4,508906679
64,70056377;4,231896435;3,006921186;885,2540288;238,538512;16,351951;2,476877163;-6,89956595;4,277610288
64,95577706;3,078143018;3,200052309;864,9037317;251,5469361;15,08992123;2,68036017;-7,708366004;4,326146275
65,15994769;3,650790973;3,417610818;882,9127981;239,5196692;15,6019481;2,876794513;-7,683073179;4,593158228
65,21099034;3,950059541;3,105890996;883,8598012;239,2116594;15,16191062;2,616416617;-6,551468442;4,28027061
65,46620363;3,850559853;3,098961903;833,5926211;234,5872997;15,86896569;2,673512838;-7,38073793;4,27326672
65,67037425;3,42192039;3,179791735;859,9792591;232,8479977;15,17345047;2,648922194;-7,813127585;4,427945122
65,72141691;4,499002599;3,068348306;864,0238175;236,7964064;16,03367245;2,545672144;-6,417182963;4,380292564
65,97663019;4,597350664;2,772181958;836,641171;236,7676006;16,05603334;2,38353239;-6,679348854;4,148889292
66,48705676;5,001823911;2,916383607;895,8174811;254,0414305;16,66347552;2,484908195;-6,095415402;4,115468886
66,69122739;5,541280999;2,82288589;900,0571564;247,1548095;17,19163811;2,450996578;-5,891175578;3,851297143
66,74227004;5,311791203;2,817626344;826,8907942;242,7341368;17,13820658;2,431383483;-6,236938801;3,930748001
66,99748333;5,052878173;2,915220948;943,5483784;256,6475728;16,58537009;2,437382537;-5,593308724;4,170234369
67,20165396;5,108461743;2,931800374;876,8451751;254,2390651;16,9261033;2,533933695;-6,191400018;4,01942735
67,25269661;5,453812608;2,811328202;884,9977644;269,4889533;17,01969329;2,406257663;-5,140428107;4,096477176
67,5079099;6,310577959;2,838959758;1106,340608;295,936054;17,81565938;2,399441859;-5,287549916;4,132662335
67,71208052;6,318730355;2,864461732;1091,747615;292,2305265;17,54878976;2,450877293;-4,41825129;4,14465902
67,76312318;6,92140954;2,864527175;1205,720908;281,0210298;18,0940586;2,419754628;-3,777143565;4,129018539
68,01833646;6,909441148;2,869150335;1117,081875;297,1587552;18,40861299;2,467247407;-3,908421469;4,162174703
68,22250709;6,604450601;2,933733969;1217,225409;284,2467115;18,13953762;2,460396293;-4,501125434;4,267242078
68,3245924;6,28189884;2,846556622;1270,581582;280,1413308;17,74188396;2,437493823;-4,906170807;4,104420419
68,73293366;7,473878155;2,818009188;1290,963619;290,0140933;18,43945475;2,458874255;-3,548775455;3,943924464
68,78397631;7,642759686;2,735721976;1270,054792;295,3695708;18,5438035;2,427760115;-2,81445804;3,863148862
68,88606163;7,383904409;2,832779357;1234,289001;278,0247287;18,07167477;2,479217655;-2,700230832;3,937543684
69,0391896;8,577579922;2,944999269;1157,813534;306,9606948;18,87839159;2,595687686;-2,166622825;4,13014991
69,24336022;5,980908684;2,99467802;1009,724638;264,9661654;16,41980042;2,620986118;-3,484712683;4,039396182
69,29440288;7,171675752;3,127579326;1069,233199;278,21177;17,42607922;2,760612986;-2,471613581;4,192450624
69,34544554;6,947405475;3,054958713;1150,312842;271,6590328;17,21704928;2,721457642;-2,255906024;4,193091493
66,63457109;4,432882553;2,874491491;847,4826181;255,625328;16,41840493;2,694085786;-6,600732006;4,340046907
69,75378679;2,98566607;2,908335912;795,972867;239,6210811;15,81000015;2,535993822;-8,222193059;4,069023706
69,80482945;3,274480604;2,996980341;692,7065765;221,8431057;16,85583283;2,490850918;-9,282146851;4,258657489
70,06004273;3,343631831;3,151332523;692,0306014;223,9111348;17,25044005;2,673148827;-10,49090111;4,582031405
66,53836268;4,236260262;2,742346771;954,9815127;257,716132;16,49003517;2,494931095;-7,01272221;4,76730657
70,31525602;4,581839087;3,100738475;979,1395484;288,5953311;16,3688462;2,693408717;-6,349059217;4,578839823
70,77463993;6,314101643;2,921150195;1072,221936;263,3079147;17,10653749;2,560846276;-3,799177036;4,183453132
70,82568258;6,624260267;2,971736125;1031,213875;257,2267674;17,41534892;2,599643496;-3,41932213;4,065341992
71,08089587;3,956573866;2,949019436;898,177559;249,1598547;16,801292;2,472957122;-7,718304462;4,32631825
71,28506649;4,474421926;2,944379232;832,420064;242,7718081;16,39517373;2,497833019;-7,169463337;4,093901538
71,33610915;4,833671503;2,960986898;835,4587119;252,3898453;16,94067233;2,64041982;-7,056945676;4,003519714
71,48923712;3,898068254;2,920373809;822,1685909;228,9835783;16,57031225;2,482546731;-8,0392302;4,135810549
71,59132244;2,76070478;2,939346148;777,3893498;245,3508345;16,03732345;2,529281894;-9,674545691;4,100164911
68,30700484;1,515474512;2,829453318;726,7688047;230,2879632;15,75279671;2,540131222;-11,46546705;4,559012226
71,84653572;2,307618943;2,99849144;953,8082157;274,22676;14,5212189;2,61351748;-9,170635439;4,412149134
72,101749;2,491432424;3,026808775;972,7367146;272,6212488;14,79712361;2,58556018;-9,086113677;4,56384609
72,30591963;1,834622383;2,948383541;966,8620749;255,7255862;14,52221104;2,38099793;-9,864577136;4,47414162
68,10755673;1,336169439;2,815349599;907,1800779;230,8032248;14,76129437;2,400308843;-10,49007942;5,300810312
72,61217557;1,816990351;3,245833044;1083,969508;274,686497;14,58662103;2,50092795;-9,160663554;4,891299626
69,11187365;2,978662382;3,360266327;928,3426761;268,8966423;13,96072976;2,98575151;-7,292093243;5,213617542
69,87710945;2,8831675;3,345512447;1047,195893;261,6229006;15,10610563;2,894226931;-7,728769059;4,970609869
70,29015677;3,929378348;3,43000175;885,7383103;233,7440817;15,10701981;3,015218069;-5,37872748;5,105096912
69,33202965;2,263006375;2,965318337;838,4629771;227,4629917;14,99644141;2,718722612;-8,849031331;4,881026371
73,17364479;2,355828904;3,105254573;929,4871597;239,0946272;14,81154115;2,697929294;-8,521309527;4,250481591
73,22468745;3,11180451;3,071367772;845,3663697;240,3871862;15,28022176;2,663026417;-8,722212681;4,306733836
73,27573011;4,083539469;3,153842305;859,0339014;235,266214;15,55575232;2,692554581;-7,002276123;4,285195204
69,40993634;2,390164966;3,018326794;774,4551856;223,0598956;15,51435666;2,904089136;-10,23451521;4,705000516
69,93800141;2,852749025;3,027340611;849,5630332;233,7563618;15,08612967;2,672001034;-8,091245162;4,66368574
73,47990073;4,490493071;2,896508933;844,7747067;234,8664795;16,2839964;2,438870157;-6,928841974;4,152139551
73,63302871;4,540975779;2,979497064;927,8026016;243,7863907;16,15010477;2,501383656;-6,765170507;4,228803364
73,68407136;4,121291258;2,842876241;874,9486425;239,6263388;16,63506778;2,404300007;-7,910146421;4,094879006
73,73511402;4,28093331;2,942874261;914,4130804;246,1295813;16,482301;2,421713172;-7,634204193;4,289988956
73,78615668;4,49930215;2,909687045;939,7033735;247,8605999;16,67567813;2,457369668;-7,637251143;4,245326601
73,83719933;4,363300725;2,842604048;886,8630722;243,7694336;16,47818262;2,391835601;-7,296576419;4,154927241
73,88824199;3,762725359;2,912279843;832,4495443;259,2736961;16,85265222;2,458999664;-9,049568477;4,252645782
73,93928465;3,800768956;2,855475426;839,4397488;226,9630961;16,26724065;2,378390145;-7,836291837;4,171288502
73,9903273;4,167097786;2,909798022;921,8233157;249,7311309;15,77927507;2,427788557;-6,828697445;4,200334194
74,09241262;4,114494951;2,888059892;861,7241062;236,6127229;16,06596296;2,38086314;-7,128199356;4,21314361
74,14345527;4,152444801;2,966850316;858,6680486;256,4185622;15,83977476;2,581077763;-6,486653625;4,126053293
74,19449793;4,004064519;3,035452583;829,7357845;227,3267951;16,31629837;2,550078623;-7,737000724;4,358698547
74,24554059;4,056014932;2,870363807;800,8936234;228,4403788;16,2908143;2,466697549;-7,440745638;4,146977221
70,29460491;2,612962107;2,776469181;815,9986572;224,1259795;16,06363883;2,456961613;-9,891330414;4,634714864
74,39866856;4,226217232;2,988015003;822,2375837;226,1084357;16,79903199;2,450121958;-8,148316347;4,271555497
74,44971121;3,667531378;2,851857214;899,9531585;237,7347222;16,03490632;2,401723891;-7,951050308;4,144352231
74,50075387;3,540995825;2,808151022;818,4938241;227,624735;16,44911012;2,382677047;-9,063047724;4,245032687
74,55179653;3,828879105;2,840641715;905,4165187;247,2027989;16,22188581;2,39248492;-8,13886688;4,224810727
74,60283918;3,917552779;2,878347874;828,7803562;244,1133084;16,7537272;2,461280699;-8,723477429;4,258306675
74,65388184;4,501592063;2,903814514;944,4688456;243,0796859;16,68272036;2,438606907;-7,310690391;4,266586334
74,7049245;3,771825751;3,058507682;818,7919808;243,7349925;16,86412227;2,522325863;-9,266802078;4,493165168
74,75596715;3,761652733;2,860331495;868,0328914;238,162823;16,77490308;2,364855368;-9,468995428;4,231513366
74,80700981;3,669169508;3,021638713;907,3628433;249,2321076;16,65327805;2,363628739;-9,042726143;4,717698342
70,55394326;2,574906155;2,827019602;797,5195166;235,46556;16,77566289;2,508355054;-10,92005121;4,714710918
74,90909512;3,931265138;3,056504715;942,3889705;252,1727529;16,58377854;2,460752291;-8,528662344;4,643918085
74,96013778;5,141706581;2,835183846;955,9443444;248,7108422;17,11251955;2,404816379;-6,374653732;4,128201682
75,01118044;4,028392488;2,897539693;916,7914712;241,7212805;16,57754747;2,3812943;-8,541779707;4,343013495
75,06222309;3,844993851;2,846301553;1006,566696;258,9856243;17,06928342;2,330744414;-9,662419192;4,292135308
75,11326575;4,661063823;2,897806401;939,0004646;232,5733404;16,83930284;2,338352938;-7,42189486;4,400222021
75,16430841;3,93100698;2,864678363;1037,037196;248,9787751;16,89558799;2,299392976;-9,562015607;4,38297827
75,21535106;4,8068277;2,88504073;1017,416833;269,1523818;17,15081192;2,287866035;-7,782107974;4,520208776
75,36847903;4,685569329;2,86460665;919,6291167;257,669157;17,05577815;2,246958907;-8,12835675;4,556778349
75,67473497;5,156319161;2,985810939;1051,055938;258,3793812;17,58037222;2,327929006;-7,305423133;4,620845517
75,8789056;6,04377466;2,999359739;1100,567612;283,6294902;18,18724407;2,441755644;-6,589189495;4,621542729
75,92994826;6,029039514;2,901864189;1184,367974;292,6258087;17,86276443;2,374973363;-5,588394431;4,475438847
76,08307623;9,6954372;3,054462424;1157,366307;299,1777085;20,77776602;2,525651968;-1,678260047;4,387417731
76,18516154;7,929297567;3,184794286;1275,010734;315,7389336;19,06682073;2,623246233;-4,172550564;4,787117306
76,38933217;6,966821038;3,109226996;1214,203415;287,7862858;18,73011423;2,515596648;-5,327344229;4,551319709
76,44037483;8,562952607;3,141050257;1268,963009;316,8072056;19,7798356;2,64585762;-2,331149598;4,463074874
76,49141748;7,502320177;3,103942017;1188,287193;293,2989189;18,69094064;2,549344122;-3,551065466;4,498078247
76,54246014;8,257144338;3,189717956;1232,386589;318,9476279;19,6369955;2,676547379;-2,88455767;4,570953783
76,64454545;8,402151641;3,267357702;1286,930208;321,0607258;19,30914847;2,6756778;-3,771998918;4,796932675
76,69558811;8,330586789;3,151418089;1233,258356;318,3835117;19,3853193;2,641736769;-3,079349839;4,538583442
76,89975874;7,432274867;3,04287342;1252,908605;305,8559414;18,93250946;2,580764903;-4,687291455;4,379985775
76,95080139;9,7832856;3,030815385;1203,301519;306,0630117;20,80663505;2,533069245;-0,944762413;4,336715224
77,20601468;9,239085194;3,001462329;1147,344478;291,2239078;20,39530076;2,516747473;-1,615991587;4,301294248
77,4101853;8,520469499;3,019171724;1143,659984;291,0235787;19,15774564;2,583338918;-1,905967543;4,269737986
77,46122796;8,323307571;3,120907057;1124,843384;313,6758131;19,76902297;2,564993275;-2,955659944;4,579451718
77,71644124;9,017054016;3,20874091;1211,54302;324,4385973;20,38970341;2,65482776;-2,497444985;4,633940559
77,92061187;8,203427599;3,005666777;1133,052815;285,3942646;18,86304919;2,506166407;-2,059749983;4,345281103
77,97165453;10,17731818;3,027766475;1171,745635;299,4887885;20,6504895;2,598996166;-0,498637313;4,198554034
78,22686781;9,512987368;3,143686537;1148,54358;311,0439205;20,42223952;2,677846584;-0,993875469;4,448857181
78,43103844;8,68428748;2,99275218;1163,824472;316,8259186;19,72999143;2,490902087;-1,728169523;4,314380134
78,4820811;9,179678025;3,041396248;1197,223171;317,3329312;19,33720168;2,675463015;-1,060072993;4,217106566
78,73729438;9,471303942;3,004080736;1185,932972;321,2111997;20,04661867;2,591984346;-0,832779598;4,207699292
78,94146501;9,654750006;3,001364554;1080,385296;293,3207666;19,76192986;2,555851862;-0,723120414;4,188898486
78,99250766;10,86929467;3,00704753;1205,286522;303,6751522;21,32338424;2,59950427;0,244081909;4,115210594
79,24772095;8,473672466;3,017848738;1211,588836;299,2185659;19,00120595;2,617787999;-1,862223536;4,241137517
79,45189157;10,97910846;2,956568031;1269,027342;316,8433386;21,1738048;2,483568975;0,767164705;4,11093444
79,50293423;10,79771689;2,956337476;1288,142882;310,8622475;21,23789158;2,576594311;0,217340324;4,038746775
79,75814751;8,88281882;3,092576885;1190,448932;318,7233787;19,4753625;2,647112838;-1,422479628;4,308858474
79,96231814;10,66587435;2,9886302;1259,485741;298,7527475;21,12643478;2,554003591;0,307059997;4,145295516
80,0133608;10,75070839;2,977166719;1214,335117;306,1367595;21,10198029;2,561286561;0,427133353;4,089538459
80,26857408;9,402678221;3,216149451;1201,958122;319,8753485;20,04561638;2,738334615;-1,154701429;4,475190168
80,47274471;10,27288047;2,951199592;1265,791705;312,5766076;20,47691279;2,557738462;-0,382211525;4,052203898
80,52378737;10,3086489;2,909393835;1196,881057;301,3650315;20,76351967;2,454570075;0,040253591;4,077207516
80,77900065;9,838994607;3,05715985;1181,199732;307,8492586;20,71886058;2,623314017;0,030475411;4,301521735
80,98317128;9,66659266;2,987912312;1332,654563;291,9490695;19,56654232;2,816155566;-0,120163909;4,051356529
81,03421393;9,269860816;3,021989807;1269,110796;279,3122758;19,28834468;2,745458183;-0,749608129;4,081166281
81,5446405;9,339945197;2,779524803;1080,892636;268,4399302;18,5583248;2,586503583;0,930465182;3,849064364
81,79985378;8,273429068;2,962105972;1141,331474;284,6109331;17,7783634;2,732398601;-0,914630652;4,166515936
82,00402441;8,733976032;2,909952597;1101,784128;279,3108955;18,3217357;2,675731184;-0,293507773;4,067080765
82,05506707;8,264264055;2,892233547;1194,431011;289,023053;17,30734243;2,715688731;-0,936986771;4,044558567
81,81809075;8,685768541;2,839399091;1159,658283;267,037496;17,45856195;2,664190985;0,296275148;3,903230232
82,51445098;8,678009395;2,906670028;1139,422431;277,6870234;18,1467378;2,757438892;0,412918601;3,920336222
82,56549364;8,222082812;2,89856726;1146,222396;286,2110489;17,80611125;2,788916062;-0,836706088;4,005917753
82,42599903;8,402136184;2,891879388;1164,105582;280,7201502;17,39491805;2,796912277;0,143220021;3,939946823
83,0759202;8,597789838;3,125230066;1196,689542;291,9346413;17,96806517;2,767001334;-0,77911835;4,323285559
83,12696286;8,807170727;2,934358606;1145,440579;280,6643325;18,19180614;2,717830835;0,180498682;4,002969368
83,33113349;8,352970235;3,041178843;1171,848429;277,611802;17,42904488;2,751184182;0,346262795;4,058708999
83,53530411;8,636513179;2,871886519;1187,140914;279,7358802;17,98656242;2,701768594;0,347154184;3,908496754
83,58634677;8,555545072;2,89907908;1191,357791;285,1573458;17,05677053;2,654270874;0,266614168;3,942723226
83,84156005;8,903067901;2,910207361;1181,432265;280,2731266;17,36456751;2,693780749;0,398137097;3,979014828
84,04573068;8,186277724;2,917420142;1106,243714;284,6666158;17,95748244;2,799854053;-0,576718689;4,01477497
84,35198662;9,064289752;2,869236791;1177,722767;290,2675613;17,80927282;2,796101913;0,717415643;3,763543674
84,55615725;9,235897778;2,894295121;1175,992139;285,5256045;18,66976232;2,806412237;1,203852055;3,71225542
84,60719991;9,187061983;2,846319795;1170,353511;288,1991889;18,46602881;2,778366042;1,422928807;3,669277706
84,86241319;9,044751514;2,835774689;1170,482386;277,9143078;17,87401357;2,832010049;1,172361076;3,645323534
85,06658382;9,184173516;2,885806862;1125,239264;287,35795;18,6056502;2,833652036;1,148934218;3,713193731
85,11762647;8,970200283;2,920144372;1156,282591;279,0200862;18,23388291;2,824956506;1,117620249;3,743146981
85,37283976;10,15451531;2,921928977;1176,983102;277,7467931;18,90148017;2,711327873;2,167774137;3,897949149
85,57701038;9,560910784;2,849816013;1145,221351;273,2353528;18,09068857;2,783532937;1,467206646;3,677015424
85,62805304;10,53634648;2,777388189;1091,844735;259,9791359;18,94427975;2,72838756;2,311095507;3,560551434
85,78118101;10,03875989;2,810039127;1098,230963;259,4173885;18,40757199;2,660552724;2,132569732;3,662347375
85,88326632;8,621517174;2,818733322;998,004281;257,7977642;18,27353575;2,747025202;0,495691047;3,821151662
86,13847961;8,058077691;2,943325753;885,155555;336,2333151;19,98492591;2,716055796;-2,306301501;4,240770625
86,39369289;5,907765768;3,121446451;990,8503567;298,9725639;18,33511061;2,717380669;-5,9365824;4,561998374
86,64890618;4,229885368;3,012230508;955,1355705;281,6477472;18,40902227;2,516966427;-10,00942103;4,415978262
86,90411946;4,423186976;3,027037466;793,1327443;244,7733303;18,44495;2,658610317;-9,800774204;4,179301949
87,15933274;1,398841801;3,077780202;783,9933731;256,0683736;15,62204362;2,758389783;-11,96256257;4,924939109
82,62097641;0,562271684;2,840930548;664,3885226;216,9946805;15,01573722;2,587640987;-12,88893241;5,146265399
84,49365326;2,748720809;3,224201603;836,033848;253,851163;14,69469726;3,13720816;-7,803847368;4,599688493
84,71955975;1,078238105;3,166298605;919,2511385;261,0635403;13,42227279;2,963102157;-9,713639143;4,526400992
86,05586605;3,099686411;3,365588181;967,8990847;248,1059475;15,18533553;2,835114988;-6,196101705;4,811424913
84,13289979;1,744059339;3,500586568;883,8893822;241,6512708;13,64641564;3,216538562;-8,980857172;5,213006061
86,07770581;1,761642784;3,765981858;843,2149787;236,5796179;13,93693197;2,964185009;-8,002213402;5,315195803
85,61371715;1,376975316;3,359753041;912,6839758;261,6510258;13,62800816;3,146703559;-9,086713933;4,925425291
85,28027848;0,963931607;3,332765309;863,0688228;244,8485623;14,54162362;3,102807956;-10,4152388;4,959464666
86,48375685;3,621821749;3,449314199;781,0427003;236,4975101;15,9637031;2,931683629;-8,322697817;5,211385384
87,44278766;5,329403565;3,545395603;938,7797076;248,7131592;15,88643704;3,125401085;-4,355286984;4,923240915
88,24278684;3,834817313;3,570760981;977,3472889;257,479072;15,24624241;3,056807265;-5,731059413;4,915982491
88,52530899;5,169036195;3,487241256;771,4527035;237,58231;16,72547889;2,914626646;-5,707790877;5,098572027
89,91064238;3,215619197;4,166901314;993,7047171;262,3792149;14,99692658;3,336499998;-5,958239327;5,340359335
88,04668277;2,412484773;3,873449726;903,4186467;255,5442032;14,95436237;3,159695679;-7,785708038;5,501740738
88,2020167;4,090593146;4,061344065;891,5812727;244,2374492;14,99265875;3,286303539;-4,746864974;6,105751819
89,48341136;3,024953539;3,77933798;838,4862969;241,6687483;14,15039537;3,123334745;-6,737331767;5,039832603